id,Дата,"Пробег, км",Время движения час:мин:сек,"Время работы двигателя, час:мин:сек","Время работы двигателя в движении, час:мин:сек","Время работы двигателя без движения, час:мин:сек","Время работы двигателя на холостом ходу, час:мин:сек","Время работы двигателя на нормальных оборотах, час:мин:сек","Время работы двигателя на предельных оборотах, час:мин:сек","Время с выключенным двигателем, час:мин:сек","Время работы двигателя под нагрузкой, час:мин:сек","Начальный объём, л.1","Конечный объём, л.1"
786,08.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,09.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,10.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,11.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,12.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,13.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,14.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,15.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
585,01.12.2021,138.18,07:46:21,00:00:00,07:46:21,16:13:39,06:50:12,17:09:48,00:00:00,00:00:00,17:09:48,0.0,0.0
585,02.12.2021,166.31,08:48:10,00:00:00,08:48:10,15:11:50,04:34:50,19:25:10,00:00:00,00:00:00,19:25:10,0.0,0.0
585,03.12.2021,146.22,09:28:57,00:00:00,09:28:57,14:31:03,05:40:52,18:19:08,00:00:00,00:00:00,18:19:08,0.0,0.0
585,04.12.2021,6.97,00:44:16,03:57:30,00:44:16,03:13:14,00:40:33,03:16:57,00:00:00,20:02:30,03:16:57,0.0,0.0
585,05.12.2021,0.04,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
585,06.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
585,07.12.2021,0.19,00:00:00,00:09:31,00:00:00,00:09:31,00:09:31,00:00:00,00:00:00,23:50:29,00:00:00,0.0,0.0
585,08.12.2021,0.05,00:00:00,00:03:42,00:00:00,00:03:42,00:03:42,00:00:00,00:00:00,23:56:18,00:00:00,0.0,0.0
585,09.12.2021,0.17,00:00:00,00:03:31,00:00:00,00:03:31,00:03:31,00:00:00,00:00:00,23:56:29,00:00:00,0.0,0.0
585,10.12.2021,0.31,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
585,11.12.2021,0.14,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
585,12.12.2021,0.13,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
585,13.12.2021,0.37,00:00:00,00:11:53,00:00:00,00:11:53,00:10:53,00:01:00,00:00:00,23:48:07,00:01:00,0.0,0.0
585,14.12.2021,0.1,00:00:12,00:26:12,00:00:12,00:26:00,00:22:12,00:04:00,00:00:00,23:33:48,00:04:00,0.0,0.0
585,15.12.2021,0.01,00:00:00,00:48:41,00:00:00,00:48:41,00:48:41,00:00:00,00:00:00,23:11:19,00:00:00,0.0,0.0
585,16.12.2021,169.74,10:22:15,22:40:16,10:22:15,12:18:01,08:51:36,13:48:40,00:00:00,01:19:44,13:48:40,0.0,0.0
585,17.12.2021,174.69,10:14:12,00:00:00,10:14:12,13:45:48,08:41:30,15:18:30,00:00:00,00:00:00,15:18:30,0.0,0.0
585,18.12.2021,117.83,05:49:27,00:00:00,05:49:27,18:10:33,04:05:46,19:54:14,00:00:00,00:00:00,19:54:14,0.0,0.0
585,19.12.2021,3.3,00:29:12,00:00:00,00:29:12,23:30:48,00:00:56,23:59:04,00:00:00,00:00:00,23:59:04,0.0,0.0
585,20.12.2021,87.16,05:23:21,00:00:00,05:23:21,18:36:39,05:08:12,18:51:48,00:00:00,00:00:00,18:51:48,0.0,0.0
585,21.12.2021,149.78,08:03:42,00:00:00,08:03:42,15:56:18,01:35:13,22:24:47,00:00:00,00:00:00,22:24:47,0.0,0.0
585,22.12.2021,32.29,01:41:44,00:00:00,01:41:44,22:18:16,00:59:00,23:01:00,00:00:00,00:00:00,23:01:00,0.0,0.0
585,23.12.2021,83.17,04:01:27,00:00:00,04:01:27,19:58:33,00:05:20,23:54:40,00:00:00,00:00:00,23:54:40,0.0,0.0
585,24.12.2021,45.45,03:27:32,22:09:58,03:27:32,18:42:26,05:01:46,17:08:12,00:00:00,01:50:02,17:08:12,0.0,0.0
585,25.12.2021,209.19,11:29:37,22:17:10,11:29:37,10:47:33,04:57:18,17:19:52,00:00:00,01:42:50,17:19:52,0.0,0.0
585,26.12.2021,158.4,08:38:01,00:00:00,08:38:01,15:21:59,08:46:48,15:13:12,00:00:00,00:00:00,15:13:12,0.0,0.0
585,27.12.2021,172.86,09:48:50,00:00:00,09:48:50,14:11:10,06:11:00,17:49:00,00:00:00,00:00:00,17:49:00,0.0,0.0
585,28.12.2021,169.88,09:17:11,00:00:00,09:17:11,14:42:49,07:09:12,16:50:48,00:00:00,00:00:00,16:50:48,0.0,0.0
585,29.12.2021,195.65,10:39:59,23:30:30,10:39:59,12:50:31,08:54:23,14:36:07,00:00:00,00:29:30,14:36:07,0.0,0.0
585,30.12.2021,53.34,02:29:52,11:33:26,02:29:52,09:03:34,06:07:06,05:26:20,00:00:00,12:26:34,05:26:20,0.0,0.0
585,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00,0.0,0.0
230,01.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,02.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,03.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,04.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,05.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,06.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,07.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,08.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,09.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,10.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,11.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,12.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,13.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,14.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,15.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
230,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,01.12.2021,101.0,06:18:51,19:05:45,06:18:49,12:46:56,12:50:29,06:15:16,00:00:00,04:54:15,06:15:16,0.0,0.0
740,02.12.2021,1.91,00:14:00,00:53:30,00:14:00,00:39:30,00:38:23,00:15:07,00:00:00,23:06:30,00:15:07,0.0,0.0
740,03.12.2021,0.01,00:00:00,00:03:30,00:00:00,00:03:30,00:01:33,00:01:57,00:00:00,23:56:30,00:01:57,0.0,0.0
740,04.12.2021,113.87,05:53:53,12:04:28,05:53:52,06:10:36,06:29:51,05:34:37,00:00:00,11:55:32,05:34:37,0.0,0.0
740,05.12.2021,0.16,00:01:37,00:17:44,00:01:37,00:16:07,00:15:16,00:02:28,00:00:00,23:42:16,00:02:28,0.0,0.0
740,06.12.2021,0.0,00:00:00,00:01:11,00:00:00,00:01:11,00:00:00,00:01:11,00:00:00,23:58:49,00:01:11,0.0,0.0
740,07.12.2021,0.03,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,08.12.2021,0.01,00:00:00,00:03:51,00:00:00,00:03:51,00:02:01,00:01:50,00:00:00,23:56:09,00:01:50,0.0,0.0
740,09.12.2021,202.24,10:35:12,17:57:53,10:34:39,07:23:14,08:11:06,09:46:47,00:00:00,06:02:07,09:46:47,0.0,0.0
740,10.12.2021,176.0,08:47:07,18:32:35,08:47:01,09:45:34,10:21:15,08:11:20,00:00:00,05:27:25,08:11:20,0.0,0.0
740,11.12.2021,166.34,09:12:07,19:05:42,09:11:59,09:53:43,10:27:21,08:38:21,00:00:00,04:54:18,08:38:21,0.0,0.0
740,12.12.2021,170.41,08:37:13,18:16:35,08:37:08,09:39:27,10:12:20,08:04:15,00:00:00,05:43:25,08:04:15,0.0,0.0
740,13.12.2021,64.02,03:39:45,09:40:38,03:39:44,06:00:54,05:40:32,04:00:06,00:00:00,14:19:22,04:00:06,0.0,0.0
740,14.12.2021,0.05,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,15.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
740,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00,0.0,0.0
612,01.12.2021,232.64,07:48:34,20:29:14,07:48:34,12:40:40,00:00:00,20:29:14,00:00:00,03:30:46,20:29:14,0.0,0.0
612,02.12.2021,232.68,07:36:40,19:29:10,07:36:40,11:52:30,00:00:00,19:29:10,00:00:00,04:30:50,19:29:10,0.0,0.0
612,03.12.2021,234.67,07:34:23,23:57:20,07:34:23,16:22:57,00:00:00,23:57:20,00:00:00,00:02:40,23:57:20,0.0,0.0
612,04.12.2021,233.28,07:43:28,11:24:22,07:43:28,03:40:54,00:00:00,11:24:22,00:00:00,12:35:38,11:24:22,0.0,0.0
612,05.12.2021,233.68,07:44:13,09:52:54,07:44:13,02:08:41,00:00:00,09:52:54,00:00:00,14:07:06,09:52:54,0.0,0.0
612,06.12.2021,0.18,00:02:21,01:34:52,00:02:21,01:32:31,00:00:00,01:34:52,00:00:00,22:25:08,01:34:52,0.0,0.0
612,07.12.2021,0.0,00:00:00,00:24:11,00:00:00,00:24:11,00:00:00,00:24:11,00:00:00,23:35:49,00:24:11,0.0,0.0
612,08.12.2021,0.39,00:05:21,03:48:01,00:05:21,03:42:40,00:00:00,03:48:01,00:00:00,20:11:59,03:48:01,0.0,0.0
612,09.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
612,10.12.2021,0.0,00:00:00,00:00:34,00:00:00,00:00:34,00:00:00,00:00:34,00:00:00,23:59:26,00:00:34,0.0,0.0
612,11.12.2021,0.22,00:00:00,01:10:08,00:00:00,01:10:08,00:00:00,01:10:08,00:00:00,22:49:52,01:10:08,0.0,0.0
612,12.12.2021,1.55,00:13:18,14:03:06,00:13:18,13:49:48,00:00:00,14:03:06,00:00:00,09:56:54,14:03:06,0.0,0.0
612,13.12.2021,64.06,02:42:34,09:26:40,02:42:34,06:44:06,00:00:00,09:26:40,00:00:00,14:33:20,09:26:40,0.0,0.0
612,14.12.2021,1.48,00:19:31,16:53:37,00:19:31,16:34:06,00:00:00,16:53:37,00:00:00,07:06:23,16:53:37,0.0,0.0
612,15.12.2021,44.46,01:55:07,11:33:44,01:55:07,09:38:37,00:00:00,11:33:44,00:00:00,12:26:16,11:33:44,0.0,0.0
612,16.12.2021,0.0,00:00:00,00:03:46,00:00:00,00:03:46,00:00:00,00:03:46,00:00:00,23:56:14,00:03:46,0.0,0.0
612,17.12.2021,2.6,00:26:17,21:26:36,00:26:17,21:00:19,00:00:00,21:26:36,00:00:00,02:33:24,21:26:36,0.0,0.0
612,18.12.2021,47.38,01:50:32,11:26:56,01:50:32,09:36:24,00:00:00,11:26:56,00:00:00,12:33:04,11:26:56,0.0,0.0
612,19.12.2021,0.0,00:00:00,00:00:27,00:00:00,00:00:27,00:00:00,00:00:27,00:00:00,23:59:33,00:00:27,0.0,0.0
612,20.12.2021,1.82,00:16:07,13:44:53,00:16:07,13:28:46,00:00:00,13:44:53,00:00:00,10:15:07,13:44:53,0.0,0.0
612,21.12.2021,61.15,03:11:29,23:59:30,03:11:29,20:48:01,00:00:00,23:59:30,00:00:00,00:00:30,23:59:30,0.0,0.0
612,22.12.2021,0.96,00:09:00,00:00:00,00:09:00,23:51:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
612,23.12.2021,1.66,00:13:26,23:56:11,00:13:26,23:42:45,00:00:00,23:56:11,00:00:00,00:03:49,23:56:11,0.0,0.0
612,24.12.2021,240.47,07:39:51,00:00:00,07:39:51,16:20:09,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
612,25.12.2021,240.71,07:04:04,11:40:37,07:04:04,04:36:33,00:00:00,11:40:37,00:00:00,12:19:23,11:40:37,0.0,0.0
612,26.12.2021,249.41,07:47:38,00:00:00,07:47:38,16:12:22,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
612,27.12.2021,233.75,06:53:58,23:59:35,06:53:58,17:05:37,00:00:00,23:59:35,00:00:00,00:00:25,23:59:35,0.0,0.0
612,28.12.2021,233.3,06:55:57,00:00:00,06:55:57,17:04:03,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
612,29.12.2021,233.47,06:42:30,23:59:05,06:42:30,17:16:35,00:00:00,23:59:05,00:00:00,00:00:55,23:59:05,0.0,0.0
612,30.12.2021,232.62,06:23:25,23:58:53,06:23:25,17:35:28,00:00:00,23:58:53,00:00:00,00:01:07,23:58:53,0.0,0.0
612,31.12.2021,232.25,06:46:14,10:46:24,06:46:14,04:00:10,00:00:00,10:46:24,00:00:00,13:12:36,10:46:24,0.0,0.0
661,01.12.2021,138.17,07:33:36,21:11:53,07:33:31,13:38:22,11:52:24,09:19:29,00:00:00,02:48:07,09:19:29,0.0,0.0
661,02.12.2021,197.98,11:00:43,21:41:50,11:00:36,10:41:14,11:18:50,10:23:00,00:00:00,02:18:10,10:23:00,0.0,0.0
661,03.12.2021,108.72,07:29:09,22:15:35,07:26:43,14:48:52,14:29:29,07:46:06,00:00:00,01:44:25,07:46:06,0.0,0.0
661,04.12.2021,154.63,09:52:19,19:32:18,09:52:15,09:40:03,10:40:09,08:52:09,00:00:00,04:27:42,08:52:09,0.0,0.0
661,05.12.2021,190.83,11:01:09,18:19:50,11:00:57,07:18:53,08:11:11,10:08:39,00:00:00,05:40:10,10:08:39,0.0,0.0
661,06.12.2021,181.8,09:47:30,19:38:38,09:47:23,09:51:15,10:25:07,09:13:31,00:00:00,04:21:22,09:13:31,0.0,0.0
661,07.12.2021,218.65,11:23:31,18:07:44,11:23:24,06:44:20,07:33:53,10:33:51,00:00:00,05:52:16,10:33:51,0.0,0.0
661,08.12.2021,175.64,09:11:10,18:13:14,09:11:01,09:02:13,09:51:13,08:22:01,00:00:00,05:46:46,08:22:01,0.0,0.0
661,09.12.2021,189.25,11:15:35,19:02:23,11:15:20,07:47:03,08:42:23,10:20:00,00:00:00,04:57:37,10:20:00,0.0,0.0
661,10.12.2021,150.25,09:02:55,16:17:59,09:02:23,07:15:36,08:07:14,08:10:45,00:00:00,07:42:01,08:10:45,0.0,0.0
661,11.12.2021,210.46,11:55:50,20:47:58,11:55:41,08:52:17,09:27:59,11:19:59,00:00:00,03:12:02,11:19:59,0.0,0.0
661,12.12.2021,195.79,10:25:26,22:43:52,10:25:08,12:18:44,12:49:07,09:54:45,00:00:00,01:16:08,09:54:45,0.0,0.0
661,13.12.2021,204.45,10:15:49,23:39:34,10:15:38,13:23:56,14:04:18,09:35:16,00:00:00,00:20:26,09:35:16,0.0,0.0
661,14.12.2021,181.7,10:00:17,22:22:05,10:00:10,12:21:55,12:37:31,09:44:34,00:00:00,01:37:55,09:44:34,0.0,0.0
661,15.12.2021,61.39,03:17:39,23:26:53,03:17:36,20:09:17,09:27:24,13:59:29,00:00:00,00:33:07,13:59:29,0.0,0.0
661,16.12.2021,206.03,09:33:34,20:52:17,09:33:27,11:18:50,11:50:30,09:01:47,00:00:00,03:07:43,09:01:47,0.0,0.0
661,17.12.2021,187.8,09:10:31,17:48:23,09:09:47,08:38:36,09:00:29,08:47:54,00:00:00,06:11:37,08:47:54,0.0,0.0
661,18.12.2021,78.38,04:13:17,14:39:40,04:13:07,10:26:33,08:59:42,05:39:58,00:00:00,09:20:20,05:39:58,0.0,0.0
661,19.12.2021,13.33,01:29:44,23:32:05,01:29:43,22:02:22,06:10:00,17:22:05,00:00:00,00:27:55,17:22:05,0.0,0.0
661,20.12.2021,21.68,01:49:30,19:53:16,01:49:30,18:03:46,05:06:17,14:46:59,00:00:00,04:06:44,14:46:59,0.0,0.0
661,21.12.2021,192.67,11:02:29,23:59:01,11:01:52,12:57:09,08:39:48,15:19:13,00:00:00,00:00:59,15:19:13,0.0,0.0
661,22.12.2021,99.4,04:11:20,23:58:08,04:11:12,19:46:56,06:25:35,17:32:33,00:00:00,00:01:52,17:32:33,0.0,0.0
661,23.12.2021,83.48,03:51:21,00:00:00,03:51:21,20:08:39,10:50:15,13:09:45,00:00:00,00:00:00,13:09:45,0.0,0.0
661,24.12.2021,23.6,01:53:58,00:00:00,01:53:58,22:06:02,09:51:49,14:08:11,00:00:00,00:00:00,14:08:11,0.0,0.0
661,25.12.2021,216.42,11:16:29,23:47:44,11:15:53,12:31:51,08:13:00,15:34:44,00:00:00,00:12:16,15:34:44,0.0,0.0
661,26.12.2021,137.1,06:49:59,23:59:50,06:49:49,17:10:01,08:43:02,15:16:48,00:00:00,00:00:10,15:16:48,0.0,0.0
661,27.12.2021,192.86,10:24:28,23:17:01,10:24:21,12:52:40,08:14:29,15:02:12,00:00:20,00:42:59,15:02:32,0.0,0.0
661,28.12.2021,190.44,10:01:13,23:59:49,10:01:02,13:58:47,07:52:24,16:07:25,00:00:00,00:00:11,16:07:25,0.0,0.0
661,29.12.2021,165.43,09:16:47,23:59:50,09:16:37,14:43:13,08:07:20,15:52:30,00:00:00,00:00:10,15:52:30,0.0,0.0
661,30.12.2021,212.08,10:39:25,23:59:51,10:39:16,13:20:35,07:13:01,16:46:50,00:00:00,00:00:09,16:46:50,0.0,0.0
661,31.12.2021,108.99,04:43:59,22:54:20,04:43:57,18:10:23,06:51:57,16:02:23,00:00:00,01:04:40,16:02:23,0.0,0.0
133,01.12.2021,0.0,00:00:00,00:14:07,00:00:00,00:14:07,00:00:00,00:14:07,00:00:00,23:45:53,00:14:07,0.0,0.0
133,02.12.2021,1.68,00:11:02,00:52:54,00:11:02,00:41:52,00:00:00,00:52:54,00:00:00,23:07:06,00:52:54,0.0,0.0
133,03.12.2021,0.97,00:05:19,01:00:21,00:05:19,00:55:02,00:00:00,01:00:21,00:00:00,22:59:39,01:00:21,0.0,0.0
133,04.12.2021,0.1,00:01:26,00:37:00,00:01:26,00:35:34,00:00:00,00:37:00,00:00:00,23:23:00,00:37:00,0.0,0.0
